name,namespace,root,standard,gated_reason,has_compiled_dts,methods_defined,parameterized_methods,definition_status,definition_kind,live_status,live_runs,live_drivers,live_contexts,methods_passed,methods_failed,methods_skipped,elements_passed,elements_failed,elements_skipped,behavioral_status,behavioral_checks
experience/ui/gen/canvas/generativeSection,experience,True,False,Experience Cloud site,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/inputSettingsModal,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/landingPage,experience,True,False,Experience Cloud site,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/launchTile,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/llmSettingsModal,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/loadingTile,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/modal,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/promptBar,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/queryAccordion,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/recommendationItems,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/resultCard,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/setupGenCanvas,experience,True,True,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileCases,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileCopilotAction,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileDynamicMarkdown,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileDynamicTable,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileMeetingGoals,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileMeetingGoalsV2,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileOpportunityAnalysis,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileOpportunityAnalysisV2,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileRecap,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileSetupCanvasHeader,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileStakeholders,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
experience/ui/gen/canvas/tileStakeholdersV2,experience,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/assistant/assistantPanelContext,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/assistant/assistantPanelHomeView,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/assistant/basePanelBroker,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/assistant/einsteinAssistant,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/assistant/einsteinAssistantBroker,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/assistantPanel,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseAvatar,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseButton,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseButtonComplete,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseButtonGroup,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseButtonIcon,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseButtonStateful,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseCard,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseDisclaimer,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseHelptext,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseIcon,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/basePopoverContainer,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseRenderer,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/baseTooltipButton,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/bundle_act_copilotRecordList,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/bundle_act_copilotRecordList_generatedTemplates,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/common,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/copilotDisclaimer,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/copilotMessagePill,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/dynamicLibrary,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/dynamicMessage,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/feedbackTooltip,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/header,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/inputDateTimeString,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/inputNumber,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/inputTime,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageA11y,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageActionable,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageBlock,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageContext,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageDisabler,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageError,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageLayout,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageLibrary,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageResolver,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageStateful,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageStatus,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageText,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/messageWaiting,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/outputDateTimeString,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/outputEmail,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/outputText,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/outputTime,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/primitiveTypePicklist,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/recordPicklist,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/recordTable,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/selectSingleDateAndDateTimeString,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/selectSingleIntegerAndNumber,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/selectSingleRecordId,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/selectSingleRecordInfo,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/selectSingleText,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/selectSingleTime,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/statusTyping,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/typesLibrary,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/userAvatar,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewActionButton,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewActionLayout,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewActionLink,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewComponent,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewRecordForm,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewRecordId,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewRecordLibrary,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewRecordList,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewRecordListInternal,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
feeds/chat/viewVerticalLayout,feeds,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/auraWrapper,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/baseRecordHomeTemplateDesktop,flexipage,True,True,,True,1,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/cardPage,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/column2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/component,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/component2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/field,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/fieldSection2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/page,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeLeftSidebarTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeSingleColNoHeaderTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeSingleColTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeThreeColHeaderTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeThreeColTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeTwoColEqualHeaderTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeWithSubheaderLeftSidebarTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/recordHomeWithSubheaderTemplateDesktop2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/tab2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/tabSet,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flexipage/tabset2,flexipage,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flow/designtime/fieldInput,flow,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flow/designtime/panelHeader,flow,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flow/designtime/rightPanel,flow,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
flow/designtime/rightPanelOverlay,flow,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/actionButton,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/actionLink,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/actionsContainer,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/actionsDropDownMenuList,force,True,True,,True,1,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/alohaPage,force,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/asyncCarousel,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/auraActionWrapper,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/baseHome,force,True,True,,True,4,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/buttonGroup,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/calendar,force,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/calendarDay,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/calendarDayWeekView,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/calendarHeader,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/changeOwnerContent,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/changeRecordType,force,True,True,,True,12,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/changeRecordTypeFooter,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/dedupeContent,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/dependentFieldDataPrimer,force,True,True,,True,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/detailPanelDesktop,force,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/detailPanelMobile,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/dockingPanel,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/dockingPanelOverflow,force,True,True,,True,4,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/entityShare,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/entitySharePicklist,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/forceListViewManagerDisplaySwitcher,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/forceSplitViewListSelectableRecord,force,True,True,,True,2,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/highlightsMobileListRecordItem,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/highlightsPanel,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/highlightsStencilDesktop,force,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/inlineEdit,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/inlineEditGrid,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/inputPicklist,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listRecord,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManager,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManagerButtonBar,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManagerGrid,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManagerHeader,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManagerPrimaryDisplayManager,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManagerSearchBar,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/listViewManagerStatusInfo,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/lookup,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/mobileCustomQuickAction,force,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/modalActionContainer,force,True,True,,True,1,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/multiAdd,force,True,True,,True,6,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/multiAddSearch,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/multiEdit,force,True,True,,True,12,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/objectHome,force,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/objectHomeDesktop,force,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/outputLookup,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/ownerLookup,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/pageBlockItem,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/pageBlockItemEdit,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/pageBlockItemView,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/pageBlockSectionEdit,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/pageBlockSectionView,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/pageError,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/recordAvatar,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/recordEditActions,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/recordLayout,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/relatedCardContainer,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/relatedListCard,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/relatedListDesktop,force,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/selectableListViewHeader,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/stackedTab2,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/stackedTabSet2,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/statusIconSummary,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/toastMessage,force,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/virtualAction,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
force/virtualCheckbox,force,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
forcesearch/inputLookupDesktop,forcesearch,True,True,,True,4,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
forcesearch/inputLookupDesktopOption,forcesearch,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
forcesearch/nlsPredictedResults,forcesearch,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/actionsDropDown,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appLauncherAppTile,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appLauncherHeader,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appLauncherMenu,global,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appLauncherMenuItem,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appLauncherModal,global,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appLauncherSearchBar,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appNav,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appNavBar,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appNavBarItemDropdown,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appNavBarItemRoot,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appNavBarMenuButton,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/appNavBarMenuItem,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/applicationError,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/consoleObjectHome,global,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/errorConsole,global,True,True,,True,14,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/floatingPanelContentLayout,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/gackGeneratorTestUtil,global,True,True,,True,4,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/globalCreate,global,True,True,,True,2,1,passed,codegen,passed,4,"cdp,webdriver","console,home",4,0,0,8,0,0,not_seen,0
global/header,global,True,True,,True,17,1,passed,codegen,passed,8,"cdp,webdriver","account_detail,console,home,setup",56,0,16,112,0,32,skipped,2
global/learningAssignmentView,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/recordActionWrapper,global,True,True,,True,14,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/recordHomeFlexipage2,global,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/recordHomeTemplateDesktop,global,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/recordHomeWithSubheaderTemplateDesktop,global,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/stageLeft,global,True,True,,True,2,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/systemMessage,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/userProfileCard,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/userProfileCardTrigger,global,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
global/utilityBarContainer,global,True,True,,True,5,2,passed,codegen,passed,6,"cdp,webdriver","account_detail,console,home",0,0,0,12,0,12,not_seen,0
